Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
Mykell Lawson,Alfred State,Allegheny Mountain Collegiate,G,72.0,Jr.,26,840,32.3,5.9,18.0,0.326,2.5,9.0,0.274,3.0,4.1,0.729,447,17.2,26,86,112,4.3,52,65,91,39,5,2.5,1.5,3.3076923076923075,1.0,0.1923076923076923,3.5,0.3972222222222222,0.5,0.7142857142857143,0.2277777777777777,0.4342557059179964,0.1319095238095238,21.285714285714285,5.333333333333333,3.0952380952380953,1.8571428571428572,0.238095238095238,4.333333333333334,0.2960707325894783,1.0024960408155437,0.42750151715954465,0.40834642305197677
"Darius Cunningham, Jr.",Alfred State,Allegheny Mountain Collegiate,G,75.0,So,26,845,32.5,5.5,15.3,0.356,1.7,6.2,0.269,3.1,5.1,0.602,408,15.7,34,99,133,5.1,39,52,88,34,10,2.0,1.3076923076923077,3.807692307692307,1.3076923076923077,0.3846153846153846,3.3846153846153846,0.415032679738562,0.4052287581699346,0.5909090909090909,0.3333333333333333,0.4474464204286365,0.1249041420118343,19.31360946745562,6.295857988165681,2.4615384615384617,1.6094674556213018,0.4733727810650887,4.165680473372781,1.1856580875601728,0.21942455921424345,0.09507820383427242,0.3162930966926373
Kenny Hardeman,Alfred State,Allegheny Mountain Collegiate,G,77.0,Sr,14,437,31.2,6.1,12.5,0.486,0.0,0.1,0.0,1.2,2.9,0.425,188,13.4,74,106,181,12.9,22,11,27,24,13,0.7857142857142857,1.7142857142857142,7.571428571428571,5.285714285714286,0.9285714285714286,1.9285714285714288,0.488,0.008,0.4074074074074074,0.2319999999999999,0.4863530778164924,0.0933089244851258,17.208237986270024,16.5675057208238,1.0068649885583525,2.196796338672769,1.1899313501144166,2.471395881006865,6.29293455833208,-0.07165280042492604,-1.6716021511078645,-0.5434432137545736
Elijah Kioko,Alfred State,Allegheny Mountain Collegiate,F,78.0,Sr,25,393,15.7,2.4,5.0,0.484,0.3,0.6,0.467,1.2,1.9,0.638,160,6.4,50,58,108,4.3,48,5,25,5,8,0.2,0.2,2.32,2.0,0.32,1.0,0.51,0.12,0.2,0.38,0.5483207676490747,0.0784631043256997,16.28498727735369,10.99236641221374,0.5089058524173028,0.5089058524173028,0.8142493638676845,2.544529262086514,2.0772875895590457,-1.5497283443005252,0.15205848199946484,-0.15722026407747203
Ben Sneddon,Alfred State,Allegheny Mountain Collegiate,G,75.0,So,25,453,18.1,2.3,5.5,0.416,0.8,2.7,0.294,0.7,1.3,0.515,150,6.0,50,65,113,4.5,43,20,15,15,5,0.8,0.6,2.6,2.0,0.2,0.6,0.4909090909090908,0.4909090909090909,1.3333333333333333,0.2363636363636363,0.4940711462450592,0.0465165562913907,13.245033112582782,9.97792494481236,1.7660044150110377,1.3245033112582782,0.4415011037527594,1.3245033112582782,1.1261204546970094,0.3714973614947573,-0.4493533517530199,-1.0569937733699195
Eli Taft,Alfred State,Allegheny Mountain Collegiate,G,72.0,Jr.,26,559,21.5,2.2,5.6,0.393,0.6,2.2,0.263,0.5,1.0,0.519,143,5.5,13,29,44,1.7,26,47,21,8,0,1.8076923076923077,0.3076923076923077,1.1153846153846154,0.5,0.0,0.8076923076923077,0.4464285714285714,0.3928571428571429,2.238095238095238,0.1785714285714285,0.4552980132450331,0.0483720930232558,10.232558139534884,3.148479427549195,3.363148479427549,0.5724508050089445,0.0,1.5026833631484795,-0.9558586313179864,1.3058680162608782,-0.714553064099485,-0.834682476329943
J.J. Howard,Alfred State,Allegheny Mountain Collegiate,F,78.0,Fr,26,460,17.7,1.7,3.0,0.571,0.0,0.1,0.0,0.7,1.6,0.452,107,4.1,36,42,78,3.0,57,18,21,8,18,0.6923076923076923,0.3076923076923077,1.6153846153846154,1.3846153846153846,0.6923076923076923,0.8076923076923077,0.5666666666666667,0.0333333333333333,0.8571428571428571,0.5333333333333333,0.5534557235421166,0.0537043478260869,9.304347826086955,6.782608695652174,1.565217391304348,0.6956521739130435,1.565217391304348,1.8260869565217392,1.5185067404104653,-1.2801126170531834,-0.7049183524416176,0.030952321419466616
Joseph Bauer,Alfred State,Allegheny Mountain Collegiate,G,74.0,Jr.,25,240,9.6,0.8,2.3,0.333,0.1,0.6,0.133,0.6,1.0,0.6,55,2.2,20,40,60,2.4,18,10,15,5,5,0.4,0.2,1.6,0.8,0.2,0.6,0.3695652173913044,0.2608695652173913,0.6666666666666666,0.4347826086956522,0.4014598540145986,0.0739166666666666,9.166666666666666,10.0,1.6666666666666663,0.8333333333333333,0.8333333333333333,2.5,-0.15669228305739583,-0.7202283950508238,-0.5353446779922771,0.1791356645119924
Avery Cunningham,Alfred State,Allegheny Mountain Collegiate,G,72.0,Sr,26,614,23.6,0.8,2.4,0.349,0.1,0.8,0.143,0.3,0.6,0.533,55,2.1,21,75,96,3.7,36,57,36,16,3,2.1923076923076925,0.6153846153846154,2.8846153846153846,0.8076923076923077,0.1153846153846153,1.3846153846153846,0.3541666666666667,0.3333333333333333,1.5833333333333333,0.25,0.3941441441441442,0.0629706840390879,3.583061889250814,6.254071661237784,3.7133550488599343,1.0423452768729642,0.1954397394136807,2.3452768729641695,-0.4033185058705961,1.0009369953088525,-1.5555968856822153,-0.2724995299613251
Hunter Streb,Alfred State,Allegheny Mountain Collegiate,F,76.0,Fr,17,121,7.1,0.7,1.6,0.444,0.1,0.3,0.2,0.5,0.8,0.643,34,2.0,9,14,22,1.3,10,2,5,2,3,0.1176470588235294,0.1176470588235294,0.8235294117647058,0.5294117647058824,0.1764705882352941,0.2941176470588235,0.46875,0.1874999999999999,0.4,0.5,0.5122950819672131,0.0574545454545454,11.239669421487603,7.272727272727273,0.6611570247933884,0.6611570247933884,0.9917355371900828,1.6528925619834711,0.014585541417358997,-1.5151599291320408,0.2078505343842942,0.03905374455757496
Cole Kaufman,Alfred State,Allegheny Mountain Collegiate,G,72.0,Fr,15,53,3.5,0.5,1.3,0.35,0.2,0.7,0.273,0.5,0.8,0.667,26,1.7,5,2,6,0.4,3,2,2,2,0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0,0.1333333333333333,0.4615384615384615,0.5384615384615384,1.0,0.6153846153846154,0.5145278450363195,0.0689056603773585,19.62264150943396,4.528301886792453,1.5094339622641508,1.5094339622641508,0.0,1.5094339622641508,-1.0977092306950844,0.3645385862687754,1.2344199692640672,0.06433551314558661
Eliijah Donegan,Alfred State,Allegheny Mountain Collegiate,G/F,77.0,So,10,81,8.1,0.6,1.8,0.333,0.1,0.7,0.143,0.2,0.3,0.667,15,1.5,5,9,14,1.4,7,4,3,1,2,0.4,0.1,0.9,0.5,0.2,0.3,0.3611111111111111,0.3888888888888888,1.3333333333333333,0.1666666666666666,0.3881987577639751,0.0608888888888888,7.4074074074074066,6.91358024691358,1.9753086419753083,0.4938271604938271,0.9876543209876544,1.4814814814814814,-0.4944856561423511,-0.7685304758831066,-0.9214355165103726,-0.913886534691023
Nate Fortman,Alfred State,Allegheny Mountain Collegiate,G,72.0,Fr,7,32,4.6,0.4,0.7,0.6,0.3,0.4,0.667,0.1,0.4,0.333,9,1.3,2,6,8,1.1,0,1,3,0,0,0.1428571428571428,0.0,0.8571428571428571,0.2857142857142857,0.0,0.4285714285714285,0.7857142857142858,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.7420091324200914,0.121125,11.25,10.0,1.25,0.0,0.0,3.75,-0.9579003100706968,-0.31901548817124475,1.5556701258002092,0.2605508605395594
Hank Wheaton,Alfred State,Allegheny Mountain Collegiate,G,75.0,Fr,13,34,2.6,0.1,0.9,0.083,0.0,0.6,0.0,0.1,0.2,0.5,3,0.2,1,1,3,0.2,0,1,0,0,1,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.1012145748987854,0.0290588235294117,3.5294117647058827,3.5294117647058827,1.1764705882352942,0.0,1.1764705882352942,0.0,-2.2909389385791417,-2.1030275980244757,-1.0405674340887578,-1.1651166785029725
Nesir Navarrete,Alfred State,Allegheny Mountain Collegiate,F,78.0,Fr,12,40,3.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.333,1,0.1,2,10,11,0.9,4,0,4,0,4,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.9999999999999996,0.2155172413793103,0.1058,1.0,11.0,0.0,0.0,4.0,4.0,0.7032768913580546,-3.893583686219448,-1.6153003512695212,4.12181982977154
Larry Morse,Hilbert,Allegheny Mountain Collegiate,F,77.0,Jr.,27,840,31.1,8.3,13.4,0.62,0.0,0.1,0.0,2.2,3.0,0.728,510,18.9,84,138,221,8.2,68,27,68,24,19,1.0,0.8888888888888888,5.111111111111111,3.111111111111111,0.7037037037037037,2.5185185185185186,0.6194029850746269,0.0074626865671641,0.3970588235294117,0.2238805970149253,0.6419836956521738,0.0984761904761904,24.285714285714285,10.523809523809524,1.2857142857142856,1.1428571428571428,0.9047619047619048,3.238095238095238,4.27227314751787,-0.30871976797467515,0.2302122544896742,-0.16997922882929797
Jaden Mitchell,Hilbert,Allegheny Mountain Collegiate,G,76.0,Jr.,13,359,27.6,5.0,10.2,0.489,1.7,4.1,0.415,2.7,3.6,0.745,187,14.4,10,18,29,2.2,18,14,23,10,3,1.0769230769230769,0.7692307692307693,1.3846153846153846,0.7692307692307693,0.2307692307692307,1.7692307692307692,0.5735294117647058,0.4019607843137255,0.6086956521739131,0.3529411764705882,0.6109979633401222,0.0968913649025069,20.83565459610028,3.231197771587744,1.5598885793871866,1.1142061281337048,0.3342618384401114,2.5626740947075213,0.4351184907993638,-0.3451575597710217,1.2056957303529705,-0.14416432100221277
Ari Jones,Hilbert,Allegheny Mountain Collegiate,G,75.0,Fr,26,702,27.0,4.7,10.3,0.451,1.4,4.7,0.306,2.7,4.0,0.667,348,13.4,23,86,109,4.2,39,42,57,26,0,1.6153846153846154,1.0,3.3076923076923075,0.8846153846153846,0.0,2.1923076923076925,0.5242718446601942,0.4563106796116504,0.7368421052631579,0.3883495145631068,0.5555555555555556,0.0983760683760683,19.82905982905983,6.210826210826212,2.393162393162393,1.4814814814814814,0.0,3.247863247863248,0.7661033261802104,0.4442127932478354,0.6968351642470794,0.022506458701049434
Jayden Montgomery,Hilbert,Allegheny Mountain Collegiate,G,73.0,Jr.,27,829,30.7,3.5,7.2,0.487,0.4,1.1,0.367,1.6,3.0,0.525,243,9.0,19,111,132,4.9,76,186,70,51,19,6.888888888888889,1.8888888888888888,4.111111111111111,0.7037037037037037,0.7037037037037037,2.592592592592593,0.513888888888889,0.1527777777777778,2.657142857142857,0.4166666666666666,0.5281690140845071,0.0947165259348612,11.72496984318456,6.3691194209891435,8.974668275030156,2.460796139927624,0.9167671893848008,3.3775633293124248,1.0659232936981795,3.5399658570942414,-1.984894222057912,0.7942812396732695
Ne'Sean Fowlks,Hilbert,Allegheny Mountain Collegiate,G,74.0,Fr,25,575,23.0,2.7,6.5,0.411,1.6,4.7,0.331,0.8,1.0,0.808,195,7.8,0,105,105,4.2,28,53,45,20,25,2.12,0.8,4.2,0.0,1.0,1.8,0.5384615384615384,0.7230769230769231,1.1777777777777778,0.1538461538461538,0.5619596541786743,0.0903304347826086,13.565217391304348,7.304347826086957,3.6869565217391305,1.391304347826087,1.7391304347826086,3.130434782608696,0.06841432705269568,0.9201309061843511,0.015532620114550302,-0.5975806396175034
Iyan Bremer,Hilbert,Allegheny Mountain Collegiate,G,73.0,Fr,25,405,16.2,2.0,4.9,0.41,1.4,4.0,0.36,0.4,0.5,0.769,145,5.8,13,25,38,1.5,30,18,18,5,5,0.72,0.2,1.0,0.52,0.2,0.72,0.5510204081632653,0.8163265306122448,1.0,0.1020408163265306,0.56640625,0.0570864197530864,14.320987654320987,3.753086419753086,1.777777777777778,0.4938271604938271,0.4938271604938271,1.777777777777778,-1.0587047484378673,0.2355728469003683,0.8784408834530252,-1.2615287055767477
Sonny Williams,Hilbert,Allegheny Mountain Collegiate,G,72.0,Jr.,26,408,15.7,2.0,5.0,0.395,0.4,1.6,0.262,0.7,1.1,0.679,133,5.1,8,31,39,1.5,44,47,39,18,3,1.8076923076923077,0.6923076923076923,1.1923076923076923,0.3076923076923077,0.1153846153846153,1.5,0.44,0.32,1.205128205128205,0.22,0.4649890590809628,0.1090294117647058,13.03921568627451,3.8235294117647056,4.607843137254902,1.7647058823529411,0.2941176470588235,3.8235294117647056,-0.875975210790247,1.1587316588760488,-0.26881559386346565,0.6884100371792299
Ronnie Lewis,Hilbert,Allegheny Mountain Collegiate,F,76.0,Sr,27,570,21.1,1.7,5.0,0.338,0.6,2.3,0.274,0.7,1.2,0.545,127,4.7,24,89,113,4.2,22,46,35,16,3,1.7037037037037035,0.5925925925925926,3.2962962962962963,0.8888888888888888,0.1111111111111111,1.2962962962962965,0.4,0.4599999999999999,1.3142857142857145,0.24,0.425108538350217,0.0711017543859649,8.912280701754385,7.9298245614035086,3.2280701754385968,1.1228070175438596,0.2105263157894736,2.4561403508771926,0.32205537754854585,0.4345387502756608,-0.9879748372557082,-0.6035664344870929
Jamarius Johnson,Hilbert,Allegheny Mountain Collegiate,F,78.0,So,5,47,9.4,1.8,3.4,0.529,0.0,0.0,0.0,0.2,0.2,1.0,19,3.8,8,8,16,3.2,11,2,3,0,2,0.4,0.0,1.6,1.6,0.4,0.6,0.5294117647058824,0.0,0.6666666666666666,0.0588235294117647,0.5447247706422018,0.1380425531914893,16.170212765957444,13.617021276595745,1.702127659574468,0.0,1.702127659574468,2.553191489361702,1.8178449746767453,-1.3834557026065135,-0.27118252680475874,-0.4395064935082818
Demetrius Robinson,Hilbert,Allegheny Mountain Collegiate,F,78.0,Jr.,21,296,14.1,1.7,3.2,0.522,0.1,0.6,0.25,0.3,0.5,0.545,80,3.8,29,50,80,3.8,23,23,15,15,4,1.0952380952380951,0.7142857142857143,2.380952380952381,1.380952380952381,0.1904761904761904,0.7142857142857143,0.546875,0.1874999999999999,1.5333333333333334,0.15625,0.5555555555555555,0.0622297297297297,10.81081081081081,10.81081081081081,3.108108108108108,2.027027027027027,0.5405405405405406,2.027027027027027,1.337310442858485,0.3469627910509661,-0.8876803679988464,-0.41075664359994163
Sam Platt,Hilbert,Allegheny Mountain Collegiate,F,76.0,Fr,6,42,7.0,1.3,2.7,0.5,0.0,0.0,0.0,0.7,0.8,0.8,20,3.3,4,5,9,1.5,7,2,3,1,2,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,0.4814814814814814,0.0,0.6666666666666666,0.2962962962962963,0.5406290956749672,0.144095238095238,19.047619047619047,8.571428571428571,1.9047619047619049,0.9523809523809524,1.9047619047619049,2.8571428571428568,0.8380149118924527,-1.0200256926963782,0.3182914022602386,0.48258231456486
Kevin Alvardo,Hilbert,Allegheny Mountain Collegiate,F,80.0,Jr.,21,143,6.8,0.9,1.9,0.487,0.0,0.0,0.0,0.4,0.8,0.529,46,2.2,15,21,36,1.7,19,6,8,4,6,0.2857142857142857,0.1904761904761904,1.0,0.7142857142857143,0.2857142857142857,0.3809523809523809,0.4736842105263158,0.0,0.75,0.4210526315789474,0.4884547069271759,0.0716923076923076,12.867132867132868,10.06993006993007,1.6783216783216783,1.118881118881119,1.6783216783216783,2.237762237762238,1.0851357925776153,-1.6672414007607987,-0.47872138115225155,0.24975498063018464
Rudy Hyppolite,Hilbert,Allegheny Mountain Collegiate,F,76.0,Sr,6,10,1.7,0.5,0.8,0.6,0.0,0.2,0.0,0.2,0.2,1.0,7,1.2,3,3,6,1.0,2,1,0,0,0,0.1666666666666666,0.0,0.5,0.5,0.0,0.0,0.625,0.25,0.0,0.25,0.6756756756756757,0.0888,28.0,24.0,4.0,0.0,0.0,0.0,0.3956578879981093,-0.18250033359440035,1.9294600754554907,-0.6637510016542586
Ralph Batista,Hilbert,Allegheny Mountain Collegiate,F,77.0,So,14,55,3.9,0.2,1.1,0.188,0.1,0.7,0.1,0.1,0.3,0.5,8,0.6,1,6,7,0.5,4,1,1,1,1,0.0714285714285714,0.0714285714285714,0.4285714285714285,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2272727272727272,0.6363636363636362,1.0,0.2727272727272727,0.2435064935064934,0.0405818181818181,5.818181818181818,5.09090909090909,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,-1.6237796160035354,-1.3705868788607316,-0.7986800043846389,-1.1483011776659495
Joshua Polk,Hilbert,Allegheny Mountain Collegiate,F,77.0,Sr,15,83,5.5,0.2,1.3,0.158,0.0,0.5,0.0,0.1,0.3,0.2,8,0.5,5,12,17,1.1,11,2,3,2,2,0.1333333333333333,0.1333333333333333,0.8,0.3333333333333333,0.1333333333333333,0.2,0.1538461538461538,0.3846153846153846,0.6666666666666666,0.2307692307692307,0.1745810055865921,0.0533975903614457,3.855421686746988,8.192771084337348,0.963855421686747,0.963855421686747,0.963855421686747,1.4457831325301205,-1.1627939776512712,-1.736702510278659,-1.4142353034352615,-0.5338691677981523
Darrian Jones,Hilbert,Allegheny Mountain Collegiate,G,73.0,Jr.,3,6,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,0.3,0,0,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,6.666666666666666,0.0,6.666666666666666,0.0,0.0,-2.270965470909927,-1.0635563185912853,-1.7850539773925975,1.102372112402617
Ethan Krog,Hilbert,Allegheny Mountain Collegiate,G,70.0,Fr,4,12,3.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0,1,1,0.3,2,1,1,0,0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.6,1.0,0.0,0.0,0.125,0.0,3.333333333333333,3.333333333333333,0.0,0.0,3.333333333333333,-3.390124263922549,-0.11856544069508969,-1.9939288263092785,-0.27150254383137373
Mike Jones,Hilbert,Allegheny Mountain Collegiate,G/F,76.0,So,5,16,3.2,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,2,0,2,0.4,5,0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0375,0.0,5.0,0.0,0.0,0.0,0.0,-2.583320576512193,-2.476044054909352,-1.4444296907230254,-1.622794713333859
Bryce Epps,La Roche,Allegheny Mountain Collegiate,G,70.0,Jr.,27,853,31.6,6.6,12.8,0.517,1.5,3.9,0.377,2.1,2.6,0.814,456,16.9,24,146,170,6.3,51,65,57,43,3,2.407407407407407,1.5925925925925926,5.407407407407407,0.8888888888888888,0.1111111111111111,2.111111111111111,0.5742187499999999,0.3046875,1.1403508771929824,0.203125,0.6059954102122775,0.0831699882766705,21.38335287221571,7.971864009378663,3.0480656506447827,2.01641266119578,0.1406799531066823,2.6729191090269637,1.2016360808757263,1.9305120286334503,0.5439046868262046,-0.056390415928553116
Major Rainey,La Roche,Allegheny Mountain Collegiate,G,77.0,So,27,894,33.1,6.3,11.3,0.563,1.1,3.1,0.373,2.3,3.0,0.765,435,16.1,43,132,178,6.6,54,38,57,19,49,1.4074074074074074,0.7037037037037037,4.888888888888889,1.5925925925925926,1.8148148148148149,2.111111111111111,0.6061946902654867,0.2743362831858407,0.6666666666666666,0.2654867256637168,0.6378763866877971,0.0778747203579418,19.463087248322147,7.96420581655481,1.7002237136465326,0.8501118568232663,2.1923937360178973,2.550335570469799,2.854388030785763,-0.4515278215320497,0.1449698242650886,-0.5688001836267913
Logan Golle,La Roche,Allegheny Mountain Collegiate,G,75.0,So,26,824,31.7,4.3,9.2,0.471,1.6,4.2,0.389,1.7,2.5,0.662,312,12.0,31,42,73,2.8,31,62,36,13,0,2.3846153846153846,0.5,1.6153846153846154,1.1923076923076923,0.0,1.3846153846153846,0.5543478260869565,0.4565217391304348,1.7222222222222223,0.2717391304347826,0.5825242718446603,0.0561893203883495,15.145631067961164,3.5436893203883497,3.009708737864077,0.6310679611650485,0.0,1.7475728155339807,0.383635355891853,0.8601989625628291,0.020475324628461987,-0.8931457103591549
Cooper Rankin,La Roche,Allegheny Mountain Collegiate,G,70.0,So,26,801,30.8,4.5,9.8,0.453,0.5,2.0,0.275,1.2,2.0,0.604,278,10.7,21,109,133,5.1,78,99,60,34,10,3.807692307692307,1.3076923076923077,4.1923076923076925,0.8076923076923077,0.3846153846153846,2.3076923076923075,0.4846938775510204,0.2040816326530612,1.65,0.2040816326530612,0.5009363295880149,0.0882397003745318,13.882646691635456,6.641697877652933,4.943820224719101,1.6978776529338326,0.4993757802746567,2.9962546816479403,0.5496335470128288,2.1604880528281187,-0.807865815053683,0.24234655766738
Brandon Bell,La Roche,Allegheny Mountain Collegiate,F,78.0,So,25,570,22.8,3.5,7.7,0.456,1.0,3.4,0.298,1.7,2.2,0.764,243,9.7,25,80,105,4.2,75,15,28,8,13,0.6,0.32,3.2,1.0,0.52,1.12,0.5194805194805194,0.4415584415584415,0.5357142857142857,0.2857142857142857,0.5595293031841254,0.0643298245614035,17.05263157894737,7.368421052631579,1.0526315789473684,0.5614035087719298,0.912280701754386,1.9649122807017545,1.2636504251970948,-0.9249382598535425,0.45679153893033997,-0.8716847336091796
"Boogie Moorefield-Brown, Jr.",La Roche,Allegheny Mountain Collegiate,G,72.0,So,12,220,18.3,3.3,6.2,0.527,0.9,2.3,0.393,1.2,1.8,0.667,103,8.6,10,28,37,3.1,28,14,18,8,6,1.1666666666666667,0.6666666666666666,2.3333333333333335,0.8333333333333334,0.5,1.5,0.6048387096774194,0.3709677419354838,0.7777777777777778,0.2903225806451613,0.6149885583524027,0.1136,18.727272727272727,6.7272727272727275,2.545454545454545,1.4545454545454546,1.0909090909090908,3.2727272727272725,0.4505650879622149,0.5564807138076997,0.7603109651540914,0.2608316975220904
Jeston Beatty,La Roche,Allegheny Mountain Collegiate,G,71.0,So,26,520,20.0,1.8,5.1,0.356,0.4,1.6,0.244,0.9,1.3,0.676,127,4.9,13,36,52,2.0,26,49,39,23,0,1.8846153846153848,0.8846153846153846,1.3846153846153846,0.5,0.0,1.5,0.3921568627450981,0.3137254901960785,1.2564102564102564,0.2549019607843137,0.4319464033850494,0.0859076923076923,9.769230769230768,4.0,3.769230769230769,1.7692307692307694,0.0,3.0,-0.9944798414121533,1.0892314611909344,-0.5372666994316053,0.4331806379084256
Xavier Rigby,La Roche,Allegheny Mountain Collegiate,G,70.0,Fr,3,20,6.7,1.0,2.0,0.5,0.7,1.7,0.4,1.3,2.0,0.667,12,4.0,0,3,3,1.0,4,0,4,0,0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.675,0.85,0.0,1.0,0.6944444444444444,0.344,24.0,6.0,0.0,0.0,0.0,8.0,-1.289185433795042,-0.2831268644318763,3.1426740597086082,1.8129105440350564
"Johnnie Shedrick, Jr.",La Roche,Allegheny Mountain Collegiate,F,78.0,Jr.,7,59,8.4,1.4,2.4,0.588,0.0,0.0,0.0,0.3,0.9,0.333,22,3.1,8,14,22,3.1,8,0,7,2,1,0.0,0.2857142857142857,2.0,1.1428571428571428,0.1428571428571428,1.0,0.5833333333333334,0.0,0.0,0.375,0.5543633762517883,0.1660338983050847,14.915254237288137,14.915254237288137,0.0,1.3559322033898304,0.6779661016949152,4.745762711864407,1.356702186715041,-1.8421667474285124,0.4188493994737581,0.9739758650479425
Kirkland Miller,La Roche,Allegheny Mountain Collegiate,G,73.0,Jr.,27,243,9.0,0.9,2.3,0.381,0.5,1.5,0.325,0.1,0.1,0.5,62,2.3,16,19,38,1.4,30,11,11,3,3,0.4074074074074074,0.1111111111111111,0.7037037037037037,0.5925925925925926,0.1111111111111111,0.4074074074074074,0.5,0.6521739130434783,1.0,0.0434782608695652,0.4906143344709897,0.0549135802469135,10.205761316872428,6.255144032921811,1.8106995884773665,0.4938271604938271,0.4938271604938271,1.8106995884773665,-1.184572490031021,-0.056047733833864494,0.18886784134306497,-1.0755424933518212
Shamar Simpson,La Roche,Allegheny Mountain Collegiate,G,72.0,Fr,10,43,4.3,0.7,1.7,0.412,0.3,0.6,0.5,0.2,0.2,1.0,19,1.9,3,2,5,0.5,3,2,5,4,0,0.2,0.4,0.2,0.3,0.0,0.5,0.5,0.3529411764705882,0.4,0.1176470588235294,0.5313199105145413,0.157860465116279,17.674418604651162,4.651162790697675,1.8604651162790695,3.720930232558139,0.0,4.651162790697675,-1.1266739477255292,0.3986089707177915,1.1595363582483649,1.3293947882294255
Jordyn Fougerousse,La Roche,Allegheny Mountain Collegiate,F,75.0,Jr.,25,238,9.5,0.6,1.6,0.4,0.2,0.7,0.235,0.3,0.7,0.444,45,1.8,10,25,35,1.4,43,10,20,5,5,0.4,0.2,1.0,0.4,0.2,0.8,0.4374999999999999,0.4374999999999999,0.5,0.4374999999999999,0.4716981132075471,0.0920504201680672,7.563025210084033,5.882352941176471,1.6806722689075633,0.8403361344537816,0.8403361344537816,3.3613445378151265,-0.7183486536006516,-0.9279170244678957,-0.0991243061146957,0.27647667004757703
Tanner Ashton,La Roche,Allegheny Mountain Collegiate,G,71.0,Fr,12,72,6.0,0.3,1.3,0.267,0.3,1.1,0.308,0.7,1.3,0.5,20,1.7,7,5,12,1.0,7,4,2,1,1,0.3333333333333333,0.0833333333333333,0.4166666666666667,0.5833333333333334,0.0833333333333333,0.1666666666666666,0.3461538461538461,0.8461538461538461,2.0,1.0,0.454059829059829,0.0537777777777777,11.11111111111111,6.666666666666666,2.2222222222222223,0.5555555555555556,0.5555555555555556,1.1111111111111112,-1.4147246305599157,1.0119203375978354,0.03066100704983079,-0.40340215412434016
Jericho Trout,La Roche,Allegheny Mountain Collegiate,F,75.0,Jr.,10,37,3.7,0.2,0.6,0.333,0.0,0.2,0.0,0.0,0.1,0.0,4,0.4,4,7,11,1.1,4,1,2,0,2,0.1,0.0,0.7,0.4,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.3105590062111801,0.0714594594594594,4.324324324324325,11.891891891891891,1.0810810810810811,0.0,2.1621621621621623,2.1621621621621623,-0.8426981396818429,-1.8833202762966919,-1.0444999516982538,-0.43623861706867656
Jackson Gesford,La Roche,Allegheny Mountain Collegiate,G,73.0,Fr,9,27,3.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,2,3,5,0.6,0,2,2,0,0,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,0.6666666666666666,1.0,0.0,0.0,0.1074074074074074,0.0,7.4074074074074066,2.962962962962963,0.0,0.0,2.962962962962963,-2.9232109500134356,-0.5637883338950196,-2.076753609394877,-0.6712397515785012
Troy Tinch,Mount Aloysius College,Allegheny Mountain Collegiate,G,75.0,Jr.,24,629,26.2,5.6,10.7,0.525,1.1,2.8,0.394,2.7,3.3,0.8,360,15.0,36,84,122,5.1,48,26,36,12,2,1.0833333333333333,0.5,3.5,1.5,0.0833333333333333,1.5,0.5747663551401869,0.2616822429906542,0.7222222222222222,0.308411214953271,0.6171823568136933,0.0765532591414944,22.893481717011127,7.758346581875993,1.6534181240063592,0.7631160572337042,0.1271860095389507,2.289348171701113,1.7635743469173095,0.15070808980062952,0.8608251443641115,-0.4316811404555267
