Unnamed: 0,Player Name,Team,Conference,Position,Height,Year,GP,GS,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
188,"Beck, Will",William Jewel,Great Lakes Valley,F,78,Fr.,31,26,464,15.0,36,77,0.468,4,18,0.222,18,30,0.6,94,3.0,23,51,74,2.4,48,16,9,9,8,0.5161290322580645,0.2903225806451613,1.6451612903225807,0.7419354838709677,0.2580645161290322,0.2903225806451613,0.4935064935064935,0.2337662337662337,1.7777777777777777,0.3896103896103896,0.5210643015521064,0.2137931034482758,8.103448275862068,6.379310344827587,1.3793103448275863,0.7758620689655172,0.6896551724137931,0.7758620689655172,-0.5935403693578116,-1.7349756467986144,-0.9286723493488225,1.5264824895638893
196,"Rice, Jordan",Illinois Springfield,Great Lakes Valley,G,69,Gr.,29,29,834,28.8,164,395,0.415,40,134,0.299,117,161,0.727,485,16.7,15,61,76,2.6,26,149,60,34,3,5.137931034482759,1.1724137931034482,2.103448275862069,0.5172413793103449,0.1034482758620689,2.068965517241379,0.4658227848101265,0.3392405063291139,2.4833333333333334,0.4075949367088607,0.5205650008586639,0.6305035971223022,23.26139088729017,3.645083932853717,7.146282973621103,1.630695443645084,0.1438848920863309,2.8776978417266186,-1.883299403802924,3.8060708952504347,0.8513043546188079,0.16915965804877528
197,"Davis, Isaiah",Illinois Springfield,Great Lakes Valley,G,77,Jr.,29,29,825,28.4,115,266,0.432,96,236,0.407,32,39,0.821,358,12.3,25,104,129,4.4,43,13,14,20,5,0.4482758620689655,0.6896551724137931,3.586206896551724,0.8620689655172413,0.1724137931034483,0.4827586206896552,0.6127819548872181,0.8872180451127819,0.9285714285714286,0.1466165413533834,0.6321514338183358,0.3601939393939394,17.35757575757576,6.254545454545455,0.6303030303030304,0.9696969696969696,0.2424242424242424,0.6787878787878788,-0.5772455129058434,-2.3653314518964645,2.8216190625640647,0.2217280602681778
198,"Banks, Tye",Illinois Springfield,Great Lakes Valley,G,75,Sr.,29,29,757,26.1,130,253,0.514,17,47,0.362,32,67,0.478,309,10.7,34,103,137,4.7,47,38,38,11,2,1.3103448275862069,0.3793103448275862,3.5517241379310347,1.1724137931034482,0.0689655172413793,1.3103448275862069,0.5474308300395256,0.1857707509881423,1.0,0.2648221343873518,0.5469413763806287,0.4233553500660502,16.32760898282695,7.239101717305152,2.0079260237780714,0.5812417437252312,0.1056803170409511,2.0079260237780714,0.4824319576836619,-0.4880137187665076,0.44618873514026947,-0.23261320193162693
199,"Dutton, Britton",Illinois Springfield,Great Lakes Valley,G,72,Jr.,29,15,652,22.5,104,217,0.479,45,104,0.433,44,53,0.83,297,10.2,15,40,55,1.9,57,32,30,19,2,1.103448275862069,0.6551724137931034,1.3793103448275863,0.5172413793103449,0.0689655172413793,1.0344827586206895,0.5829493087557603,0.4792626728110599,1.0666666666666669,0.2442396313364055,0.6179260985352863,0.414601226993865,18.22085889570552,3.374233128834356,1.9631901840490795,1.165644171779141,0.1226993865030674,1.8404907975460123,-1.0591692380451703,-0.5093814223845173,1.4216152404792886,-0.9518357055806058
200,"Stell, Alex",Illinois Springfield,Great Lakes Valley,F,82,Fr.,29,29,754,26.0,82,146,0.562,1,6,0.167,55,89,0.618,220,7.6,107,140,247,8.5,65,47,24,15,35,1.6206896551724137,0.5172413793103449,4.827586206896552,3.689655172413793,1.206896551724138,0.8275862068965517,0.565068493150685,0.0410958904109589,1.9583333333333333,0.6095890410958904,0.5940807949881184,0.2774005305039788,11.671087533156498,13.103448275862068,2.493368700265252,0.7957559681697612,1.856763925729443,1.273209549071618,4.096996587169594,-0.0811281542091803,-0.29428535429718494,3.7181797608353895
201,"Davis, Adidas",Illinois Springfield,Great Lakes Valley,G,75,Jr.,28,5,464,16.6,56,122,0.459,33,82,0.402,13,14,0.929,158,5.6,6,50,56,2.0,44,13,10,17,3,0.4642857142857143,0.6071428571428571,1.7857142857142858,0.2142857142857142,0.1071428571428571,0.3571428571428571,0.5942622950819673,0.6721311475409836,1.3,0.1147540983606557,0.6164169787765293,0.2977586206896551,13.620689655172413,4.827586206896552,1.1206896551724137,1.4655172413793105,0.2586206896551724,0.8620689655172414,-1.8082683553510128,-1.8397373801782986,1.5506751506336263,0.2776822907230241
202,"Younger, Donaven",Illinois Springfield,Great Lakes Valley,F,82,Jr.,24,8,307,12.8,50,80,0.625,0,0,0.0,17,29,0.586,117,4.9,22,56,78,3.3,24,15,12,4,8,0.625,0.1666666666666666,2.3333333333333335,0.9166666666666666,0.3333333333333333,0.5,0.625,0.0,1.25,0.3625,0.630659767141009,0.3412377850162866,15.2442996742671,10.162866449511402,1.954397394136808,0.5211726384364821,1.0423452768729642,1.563517915309446,1.6236540153818144,-1.2080202147573589,0.2449664581051554,0.5934258050998649
204,"Williams, Marlon",Illinois Springfield,Great Lakes Valley,F,79,Jr.,21,1,223,10.6,28,52,0.538,10,24,0.417,3,6,0.5,69,3.3,5,25,30,1.4,25,11,8,2,4,0.5238095238095238,0.0952380952380952,1.1904761904761905,0.238095238095238,0.1904761904761904,0.3809523809523809,0.6346153846153846,0.4615384615384615,1.375,0.1153846153846153,0.6314055636896047,0.2808968609865471,12.376681614349776,5.381165919282511,1.9730941704035871,0.358744394618834,0.7174887892376681,1.4349775784753362,-0.9635803379180865,-2.2097163328605496,0.9314769441198485,0.20258247598936535
205,"Koester, Lyncoln",Illinois Springfield,Great Lakes Valley,G,74,Fr.,24,0,246,10.3,24,71,0.338,8,24,0.333,9,9,1.0,65,2.7,9,13,22,0.9,21,16,13,10,1,0.6666666666666666,0.4166666666666667,0.5416666666666666,0.375,0.0416666666666666,0.5416666666666666,0.3943661971830985,0.3380281690140845,1.2307692307692308,0.1267605633802817,0.4335645677694771,0.3575609756097561,10.56910569105691,3.5772357723577235,2.601626016260163,1.6260162601626016,0.1626016260162602,2.113821138211382,-2.3694925366788664,-0.6059916309133483,-1.6159552300140514,-0.2493911455287813
207,"Williams, Jorden",Illinois Springfield,Great Lakes Valley,G,71,Jr.,29,0,321,11.1,27,74,0.365,11,39,0.282,9,21,0.429,74,2.6,6,31,37,1.3,31,55,29,14,1,1.896551724137931,0.4827586206896552,1.0689655172413792,0.2068965517241379,0.0344827586206896,1.0,0.4391891891891892,0.527027027027027,1.896551724137931,0.2837837837837837,0.4444978375780875,0.3496573208722741,9.221183800623052,4.610591900311526,6.853582554517134,1.7445482866043611,0.1246105919003115,3.6137071651090342,-3.247398351308517,2.466288032757975,-1.773011342748057,-0.12929828305573868
208,"Schuler, Colin",Illinois Springfield,Great Lakes Valley,F,78,Sr.,29,0,319,11.0,25,46,0.543,5,12,0.417,8,10,0.8,63,2.2,22,50,72,2.5,21,12,19,6,10,0.4137931034482758,0.2068965517241379,1.7241379310344829,0.7586206896551724,0.3448275862068966,0.6551724137931034,0.5978260869565217,0.2608695652173913,0.631578947368421,0.217391304347826,0.625,0.2175548589341693,7.899686520376176,9.028213166144202,1.5047021943573669,0.7523510971786834,1.2539184952978055,2.3824451410658307,0.5396165795502492,-1.8341266749326413,-0.6511865367328511,-0.29854947023316797
212,"Harris, Carmelo",Indianapolis,Great Lakes Valley,G,72,Sr.,30,28,1053,35.1,147,359,0.409,96,227,0.423,109,120,0.908,499,16.6,16,78,94,3.1,64,98,60,25,5,3.2666666666666666,0.8333333333333334,2.6,0.5333333333333333,0.1666666666666666,2.0,0.5431754874651811,0.6323119777158774,1.6333333333333333,0.3342618384401114,0.6058766391452161,0.4480531813865147,18.95536562203229,3.570750237416904,3.72269705603039,0.9496676163342832,0.1899335232668565,2.2792022792022792,-1.1785673466317863,0.7122592209521366,1.7768198474318695,-0.38645901723795456
213,"Parrish, Tyler",Indianapolis,Great Lakes Valley,G,75,R.,30,22,803,26.8,151,318,0.475,55,138,0.399,60,74,0.811,417,13.9,13,58,71,2.4,48,74,38,25,3,2.466666666666667,0.8333333333333334,1.9333333333333331,0.4333333333333333,0.1,1.2666666666666666,0.5613207547169812,0.4339622641509434,1.9473684210526316,0.2327044025157232,0.5947626654495664,0.4838854296388543,20.772104607721044,3.5367372353673727,3.686176836861768,1.2453300124533002,0.149439601494396,1.892901618929016,-1.252907342665114,0.6157023538148079,1.6630470828954398,0.1553860844932226
214,"Arnold, Shaun",Indianapolis,Great Lakes Valley,F,77,Jr.,30,29,819,27.3,123,282,0.436,15,52,0.288,78,109,0.716,339,11.3,89,177,266,8.9,96,87,60,87,13,2.9,2.9,5.9,2.966666666666667,0.4333333333333333,2.0,0.4627659574468085,0.1843971631205673,1.45,0.3865248226950354,0.5136986301369864,0.4761416361416361,16.556776556776555,12.991452991452991,4.249084249084249,4.249084249084249,0.6349206349206349,2.9304029304029307,2.084267496312228,3.7052765973563577,-0.5968986596726364,2.2356276280592398
215,"Amoako, Kelvin",Indianapolis,Great Lakes Valley,C,83,Fr.,30,30,883,29.4,110,180,0.611,0,0,0.0,80,132,0.606,300,10.0,96,129,225,7.5,80,10,33,14,31,0.3333333333333333,0.4666666666666667,4.3,3.2,1.0333333333333334,1.1,0.6111111111111112,0.0,0.303030303030303,0.7333333333333333,0.6300403225806452,0.3069988674971687,13.59003397508494,10.192525481313703,0.4530011325028312,0.6342015855039638,1.4043035107587771,1.4949037372593432,5.100757948546155,-1.3062788084987997,-0.35411971965197014,1.0588455729114425
217,"Dudukovich, Nate",Indianapolis,Great Lakes Valley,G,75,Jr.,28,24,621,22.2,80,191,0.419,49,126,0.389,21,36,0.583,230,8.2,15,50,65,2.3,40,22,10,14,7,0.7857142857142857,0.5,1.7857142857142858,0.5357142857142857,0.25,0.3571428571428571,0.5471204188481675,0.6596858638743456,2.2,0.1884816753926701,0.5559853026493908,0.3491787439613527,14.814814814814811,4.186795491143317,1.4170692431561995,0.9017713365539451,0.4508856682769726,0.644122383252818,-1.9606934573624026,-1.6367692680310957,1.4058300638241217,1.3051711314961232
219,"Edwards, Ethan",Indianapolis,Great Lakes Valley,G,77,Fr.,29,0,393,13.6,49,133,0.368,26,90,0.289,23,26,0.885,147,5.1,6,36,42,1.4,14,14,18,9,1,0.4827586206896552,0.3103448275862069,1.2413793103448276,0.2068965517241379,0.0344827586206896,0.6206896551724138,0.4661654135338345,0.6766917293233082,0.7777777777777778,0.1954887218045112,0.5088618111326503,0.4133333333333333,14.961832061068703,4.2748091603053435,1.4249363867684477,0.916030534351145,0.1017811704834605,1.83206106870229,-1.6559888533740503,-1.8608831109682153,0.2674197837899074,-1.1060037714997395
220,"Kon, Noah",Indianapolis,Great Lakes Valley,G,73,Gr.,30,12,570,19.0,61,131,0.466,3,18,0.167,20,46,0.435,145,4.8,16,64,80,2.7,96,68,35,28,8,2.2666666666666666,0.9333333333333332,2.1333333333333333,0.5333333333333333,0.2666666666666666,1.1666666666666667,0.4770992366412214,0.1374045801526717,1.9428571428571428,0.3511450381679389,0.4793705368950013,0.3267368421052631,10.17543859649123,5.614035087719298,4.771929824561403,1.9649122807017545,0.5614035087719298,2.4561403508771926,-1.3816675807143817,1.7094023307684603,-1.6414326962173895,0.9886127048843408
221,"Bakshi, Elad",Indianapolis,Great Lakes Valley,F,79,Fr.,30,1,367,12.2,37,86,0.43,16,41,0.39,14,22,0.636,104,3.5,18,49,67,2.2,40,10,16,8,3,0.3333333333333333,0.2666666666666666,1.6333333333333333,0.6,0.1,0.5333333333333333,0.5232558139534884,0.4767441860465116,0.625,0.2558139534883721,0.5434782608695652,0.3043051771117166,11.335149863760218,7.302452316076295,1.0899182561307903,0.8719346049046321,0.326975476839237,1.7438692098092643,-0.49595816483171834,-2.103717800981367,-0.2982364495099991,-0.5739437410906971
227,"Young, Andrew",Missouri S&T,Great Lakes Valley,F,81,Sr.,27,27,783,29.0,161,316,0.509,41,125,0.328,96,138,0.696,459,17.0,41,140,181,6.7,79,48,49,28,32,1.7777777777777777,1.037037037037037,5.185185185185185,1.5185185185185186,1.1851851851851851,1.8148148148148149,0.5743670886075949,0.3955696202531645,0.979591836734694,0.4367088607594936,0.6092057761732852,0.5437037037037037,23.448275862068964,9.24648786717752,2.4521072796934864,1.4303959131545338,1.6347381864623245,2.503192848020434,2.8773982522907247,0.4054451077114588,1.5367988895045208,0.26012946542259663
228,"Beauchamp, Blaise",Missouri S&T,Great Lakes Valley,G,73,Sr.,28,28,816,29.1,127,318,0.399,70,178,0.393,107,120,0.892,431,15.4,10,97,107,3.8,50,61,30,27,3,2.1785714285714284,0.9642857142857144,3.4642857142857144,0.3571428571428571,0.1071428571428571,1.0714285714285714,0.5094339622641509,0.559748427672956,2.033333333333333,0.3773584905660377,0.581175836030205,0.4911764705882353,21.12745098039216,5.245098039215686,2.9901960784313726,1.3235294117647058,0.1470588235294117,1.4705882352941178,-1.0620514025059864,0.7217626699609844,2.0939347406138915,0.45520779118064614
229,"Stovall, Cameron",Missouri S&T,Great Lakes Valley,G/F,78,Jr.,28,27,810,28.9,145,298,0.487,25,71,0.352,69,86,0.802,384,13.7,46,129,175,6.3,51,36,40,18,16,1.2857142857142858,0.6428571428571429,4.607142857142857,1.6428571428571428,0.5714285714285714,1.4285714285714286,0.5285234899328859,0.2382550335570469,0.9,0.2885906040268456,0.5717008099094807,0.464,18.96296296296296,8.641975308641975,1.777777777777778,0.888888888888889,0.7901234567901234,1.9753086419753083,1.8653138236136328,-0.5002129992591501,0.956332792169722,0.2776695647182481
230,"Benassi, Alex",Missouri S&T,Great Lakes Valley,G,75,Sr.,28,28,803,28.7,102,224,0.455,39,101,0.386,46,67,0.687,289,10.3,35,75,110,3.9,63,114,59,29,5,4.071428571428571,1.0357142857142858,2.6785714285714284,1.25,0.1785714285714285,2.107142857142857,0.5424107142857143,0.4508928571428571,1.9322033898305084,0.2991071428571428,0.5700646993845668,0.3891407222914072,14.39601494396015,5.47945205479452,5.678704856787049,1.444582814445828,0.24906600249066,2.9389788293897885,-0.8484430446979425,1.9402359153420776,0.3114362134146899,0.7400584258539008
231,"Brown, Zac",Missouri S&T,Great Lakes Valley,F,81,So.,27,17,459,17.0,69,151,0.457,4,18,0.222,9,12,0.75,151,5.6,33,75,108,4.0,43,24,18,7,17,0.8888888888888888,0.2592592592592592,2.7777777777777777,1.2222222222222223,0.6296296296296297,0.6666666666666666,0.4701986754966887,0.119205298013245,1.3333333333333333,0.0794701986754966,0.4831072434092654,0.3796949891067538,13.15904139433551,9.411764705882351,2.0915032679738563,0.6100217864923747,1.4814814814814814,1.568627450980392,0.6375609507524438,-1.8125268425705674,-0.8048387370615869,1.285497540015819
232,"Henry, Darron",Missouri S&T,Great Lakes Valley,G,69,Jr.,28,0,346,12.4,52,128,0.406,17,53,0.321,23,26,0.885,144,5.1,2,20,22,0.8,42,26,19,27,1,0.9285714285714286,0.9642857142857144,0.7142857142857143,0.0714285714285714,0.0357142857142857,0.6785714285714286,0.47265625,0.4140625,1.368421052631579,0.203125,0.5163511187607573,0.4579190751445087,16.647398843930638,2.5433526011560694,3.0057803468208095,3.121387283236994,0.1156069364161849,2.1965317919075145,-2.6079825980273763,1.3314652396361588,-0.2011443566645728,-0.5862916772526768
233,"Kokal, Oliver",Missouri S&T,Great Lakes Valley,F,79,R.,27,0,349,12.9,40,77,0.519,1,6,0.167,34,50,0.68,115,4.3,21,46,67,2.5,30,7,21,9,5,0.2592592592592592,0.3333333333333333,1.7037037037037035,0.7777777777777778,0.1851851851851851,0.7777777777777778,0.525974025974026,0.0779220779220779,0.3333333333333333,0.6493506493506493,0.5808080808080808,0.3438395415472779,13.18051575931232,7.679083094555875,0.8022922636103152,1.0315186246418335,0.5730659025787966,2.4068767908309456,1.6636165607607778,-0.8102520778420551,-1.1450147060818363,-1.3051289172343048
234,"Rickman, Adam",Missouri S&T,Great Lakes Valley,F,78,So.,28,3,537,19.2,48,75,0.64,0,0,0.0,7,23,0.304,103,3.7,25,78,103,3.7,36,62,30,59,4,2.2142857142857144,2.107142857142857,2.7857142857142856,0.8928571428571429,0.1428571428571428,1.0714285714285714,0.64,0.0,2.066666666666667,0.3066666666666666,0.6050281954887218,0.2143761638733705,7.672253258845437,7.672253258845437,4.618249534450652,4.394785847299813,0.297951582867784,2.23463687150838,-0.5236220082687368,2.953141298136489,-1.320051685690284,2.44917000261944
235,"Hines, Garrett",Missouri S&T,Great Lakes Valley,G,77,So.,18,9,199,11.1,18,48,0.375,15,42,0.357,2,4,0.5,53,2.9,4,13,17,0.9,11,2,4,3,2,0.1111111111111111,0.1666666666666666,0.7222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.53125,0.875,0.5,0.0833333333333333,0.532556270096463,0.2701507537688442,10.65326633165829,3.417085427135678,0.4020100502512563,0.6030150753768844,0.4020100502512563,0.8040201005025126,-2.1611535736555165,-3.782522522238929,0.5118984847358058,-0.6496849534415288
243,"Woods, Cha’Vez",McKendree,Great Lakes Valley,G,74,Sr.,29,29,852,29.4,140,307,0.456,58,150,0.387,116,141,0.823,454,15.7,8,99,107,3.7,52,53,55,21,3,1.827586206896552,0.7241379310344828,3.413793103448276,0.2758620689655172,0.1034482758620689,1.896551724137931,0.5504885993485342,0.4885993485342019,0.9636363636363636,0.4592833876221498,0.6151094732278344,0.4976995305164319,21.314553990610328,5.023474178403756,2.488262910798122,0.9859154929577464,0.1408450704225352,2.5821596244131455,0.14780048604516563,0.5370777380209555,1.6725010056713423,-1.4611690583935695
244,"Harris, Rini",McKendree,Great Lakes Valley,G,75,So.,30,29,860,28.7,143,283,0.505,20,59,0.339,95,144,0.66,401,13.4,37,160,197,6.6,86,82,86,38,26,2.7333333333333334,1.2666666666666666,5.333333333333333,1.2333333333333334,0.8666666666666667,2.8666666666666667,0.5406360424028268,0.2084805653710247,0.9534883720930232,0.508833922261484,0.5788774685298533,0.5027441860465116,18.651162790697676,9.16279069767442,3.813953488372093,1.7674418604651163,1.2093023255813953,4.0,2.2140983479469716,2.4086677478598064,0.015832845249413238,-0.5888394230335461
245,"Franklin, Noah",McKendree,Great Lakes Valley,F,79,Gr.,28,28,775,27.7,116,212,0.547,25,59,0.424,68,90,0.756,325,11.6,34,144,178,6.4,83,22,57,14,22,0.7857142857142857,0.5,5.142857142857143,1.2142857142857142,0.7857142857142857,2.0357142857142856,0.6061320754716981,0.2783018867924528,0.3859649122807017,0.4245283018867924,0.6458664546899842,0.3981935483870968,16.774193548387096,9.187096774193549,1.135483870967742,0.7225806451612904,1.135483870967742,2.9419354838709677,2.864347647185025,-0.5763460621617821,0.8808677926400854,-0.8197911845338083
246,"Moore, Andrew",McKendree,Great Lakes Valley,G,76,Fr.,30,29,849,28.3,123,247,0.498,28,78,0.359,70,105,0.667,344,11.5,61,96,157,5.2,80,50,37,29,4,1.6666666666666667,0.9666666666666668,3.2,2.033333333333333,0.1333333333333333,1.2333333333333334,0.5546558704453441,0.3157894736842105,1.351351351351351,0.4251012145748988,0.5866302864938608,0.3889281507656066,16.207302709069495,7.396937573616019,2.3557126030624262,1.3663133097762072,0.1884570082449941,1.7432273262661957,0.9440668482134001,0.2826562147170258,0.6965319392820026,0.8118811364015535
247,"Wilson, Moses",McKendree,Great Lakes Valley,G,78,Fr.,11,1,185,16.8,31,45,0.689,4,13,0.308,10,11,0.909,76,6.9,7,23,30,2.7,19,5,5,14,6,0.4545454545454545,1.2727272727272727,2.090909090909091,0.6363636363636364,0.5454545454545454,0.4545454545454545,0.7333333333333333,0.2888888888888888,1.0,0.2444444444444444,0.7624398073836276,0.2964324324324324,16.432432432432435,6.486486486486487,1.0810810810810811,3.027027027027027,1.2972972972972974,1.0810810810810811,0.9074953173909491,-0.5168817217103304,1.760627392757935,0.7502576964137448
248,"Schönbäck, Joshua",McKendree,Great Lakes Valley,F,78,So.,27,0,355,13.1,49,93,0.527,13,35,0.371,19,30,0.633,130,4.8,25,32,57,2.1,32,12,18,14,4,0.4444444444444444,0.5185185185185185,1.1851851851851851,0.925925925925926,0.1481481481481481,0.6666666666666666,0.5967741935483871,0.3763440860215054,0.6666666666666666,0.3225806451612903,0.6120527306967984,0.3498591549295775,14.647887323943662,6.422535211267606,1.352112676056338,1.5774647887323945,0.4507042253521127,2.028169014084507,0.19434906979108096,-1.003110411617845,0.19317273449475403,-0.6774994780448258
249,"Zellers, Wyatt",McKendree,Great Lakes Valley,F,81,So.,30,30,748,24.9,47,121,0.388,25,79,0.316,13,20,0.65,132,4.4,15,79,94,3.1,41,17,24,13,9,0.5666666666666667,0.4333333333333333,2.6333333333333333,0.5,0.3,0.8,0.4917355371900826,0.6528925619834711,0.7083333333333334,0.1652892561983471,0.5084745762711864,0.2056149732620321,7.058823529411765,5.026737967914439,0.9090909090909092,0.6951871657754011,0.481283422459893,1.2834224598930484,-0.9123704606231441,-3.0501216127188244,-0.475177394170902,0.2854003743015599
250,"Burton, Caleb",McKendree,Great Lakes Valley,G,72,Sr.,25,1,326,13.0,31,70,0.443,13,43,0.302,20,24,0.833,95,3.8,4,31,35,1.4,36,7,14,11,2,0.28,0.44,1.24,0.16,0.08,0.56,0.5357142857142857,0.6142857142857143,0.5,0.3428571428571428,0.589622641509434,0.2900613496932515,11.65644171779141,4.294478527607362,0.8588957055214724,1.3496932515337423,0.2453987730061349,1.7177914110429449,-1.3415896941686096,-1.4894259285574258,0.2674953521911941,-1.3084622653491396
251,"King, Justin",McKendree,Great Lakes Valley,G,77,So.,30,1,584,19.5,39,88,0.443,6,30,0.2,31,41,0.756,115,3.8,15,65,80,2.7,38,32,20,16,0,1.0666666666666669,0.5333333333333333,2.1666666666666665,0.5,0.0,0.6666666666666666,0.4772727272727273,0.3409090909090909,1.6,0.4659090909090909,0.542248208223312,0.2158219178082191,7.876712328767123,5.47945205479452,2.191780821917808,1.095890410958904,0.0,1.36986301369863,-0.9623981616767803,-0.6767121346830443,-0.7041457853438642,0.8340421262747062
252,"Fredricksen, Jakob",McKendree,Great Lakes Valley,F,80,Fr.,30,2,320,10.7,26,65,0.4,8,27,0.296,11,31,0.355,71,2.4,15,37,52,1.7,27,11,15,5,1,0.3666666666666666,0.1666666666666666,1.2333333333333334,0.5,0.0333333333333333,0.5,0.4615384615384615,0.4153846153846154,0.7333333333333333,0.4769230769230769,0.4514242115971515,0.292625,8.875,6.5,1.375,0.625,0.125,1.875,-0.6704798938776909,-1.8450394881871883,-1.7952654477162855,-0.620082347066285
257,"Hrncir, Kyle",Upper Iowa,Great Lakes Valley,F,77,So.,28,28,932,33.3,169,397,0.426,19,101,0.188,117,193,0.606,474,16.9,78,175,253,9.0,43,111,83,48,5,3.9642857142857144,1.7142857142857142,6.25,2.7857142857142856,0.1785714285714285,2.9642857142857144,0.4496221662468513,0.2544080604534005,1.3373493975903614,0.4861460957178841,0.4917828685258964,0.606137339055794,20.343347639484975,10.858369098712446,4.763948497854077,2.060085836909871,0.2145922746781116,3.562231759656652,2.3255145898567204,3.2287270269965846,0.04576410859830379,0.8022760386256726
258,"Lewis, Trey",Upper Iowa,Great Lakes Valley,G,72,Sr.,28,28,781,27.9,138,355,0.389,50,160,0.313,78,91,0.857,404,14.4,32,59,91,3.3,61,92,56,34,5,3.2857142857142856,1.2142857142857142,2.107142857142857,1.1428571428571428,0.1785714285714285,2.0,0.4591549295774648,0.4507042253521127,1.6428571428571428,0.2563380281690141,0.5113406237343053,0.5775160051216389,20.691421254801536,4.660691421254802,4.71190781049936,1.7413572343149808,0.2560819462227913,2.8681177976952625,-1.1197533696875397,1.8822163841679422,0.5198751204663784,-0.2359902431801512
259,"Miller, Jack",Upper Iowa,Great Lakes Valley,G,72,So.,28,28,790,28.2,123,245,0.502,49,133,0.368,21,24,0.875,316,11.3,15,64,79,2.8,63,49,34,33,11,1.75,1.1785714285714286,2.2857142857142856,0.5357142857142857,0.3928571428571428,1.2142857142857142,0.6020408163265306,0.5428571428571428,1.4411764705882353,0.0979591836734693,0.6182501173892628,0.3665316455696202,16.0,4.0,2.481012658227848,1.6708860759493671,0.5569620253164557,1.7215189873417722,-1.3706474896216192,-0.2866676223279549,1.4993574603980473,0.18327093922005908
260,"Petersen, Tate",Upper Iowa,Great Lakes Valley,G,73,Jr.,25,9,593,23.7,78,171,0.456,61,135,0.452,53,69,0.768,270,10.8,18,31,49,2.0,72,37,25,16,3,1.48,0.64,1.24,0.72,0.12,1.0,0.6345029239766082,0.7894736842105263,1.48,0.4035087719298245,0.6704410011918951,0.3817200674536256,18.21247892074199,3.305227655986509,2.495784148397977,1.0792580101180438,0.2023608768971332,1.6863406408094437,-1.1571188787470372,-0.2918508126505523,2.2742570867022485,-0.42607246737230037
261,"Reichter, Cael",Upper Iowa,Great Lakes Valley,F,80,Fr.,28,28,474,16.9,93,150,0.62,2,9,0.222,47,82,0.573,235,8.4,56,105,161,5.8,63,32,22,15,18,1.1428571428571428,0.5357142857142857,3.75,2.0,0.6428571428571429,0.7857142857142857,0.6266666666666667,0.06,1.4545454545454546,0.5466666666666666,0.6314488392089425,0.4389873417721519,19.831223628691983,13.58649789029536,2.70042194092827,1.2658227848101269,1.518987341772152,1.8565400843881856,3.008369139874024,0.5628408178297784,0.7246090803148338,1.2848785858892406
262,"Pflughaupt, Ty",Upper Iowa,Great Lakes Valley,F,78,So.,17,0,262,15.4,28,72,0.389,18,51,0.353,15,23,0.652,89,5.2,8,27,35,2.1,23,10,6,6,8,0.5882352941176471,0.3529411764705882,1.588235294117647,0.4705882352941176,0.4705882352941176,0.3529411764705882,0.5138888888888888,0.7083333333333334,1.6666666666666667,0.3194444444444444,0.5418899171943498,0.3363358778625954,13.587786259541986,5.34351145038168,1.5267175572519085,0.916030534351145,1.2213740458015268,0.916030534351145,-1.082638548073774,-2.0002907533529752,0.5579552600153549,0.9422308960174341
263,"Kenesie, Eric",Upper Iowa,Great Lakes Valley,G,73,R.,28,19,564,20.1,39,94,0.415,20,56,0.357,22,29,0.759,120,4.3,15,20,35,1.3,45,41,14,26,7,1.4642857142857142,0.9285714285714286,0.7142857142857143,0.5357142857142857,0.25,0.5,0.5212765957446809,0.5957446808510638,2.9285714285714284,0.3085106382978723,0.5620082427875609,0.2141134751773049,8.51063829787234,2.482269503546099,2.907801418439716,1.8439716312056735,0.4964539007092199,0.9929078014184398,-2.8849081794783378,-0.03295481734396615,0.12384478985615249,2.3459332869666847
264,"Erwin, Zach",Upper Iowa,Great Lakes Valley,F,78,So.,23,0,291,12.7,38,80,0.475,4,11,0.364,19,30,0.633,99,4.3,18,49,67,2.9,34,25,16,9,8,1.0869565217391304,0.391304347826087,2.130434782608696,0.782608695652174,0.3478260869565217,0.6956521739130435,0.5,0.1375,1.5625,0.375,0.5311158798283262,0.3752577319587629,13.608247422680414,9.209621993127149,3.436426116838488,1.2371134020618555,1.0996563573883162,2.1993127147766325,0.2280831775304589,0.2340802920376096,-0.8678099242631755,0.68677425841282
267,"Hilmer, Austin",Upper Iowa,Great Lakes Valley,G,70,Sr.,28,0,401,14.3,35,90,0.389,16,60,0.267,10,17,0.588,96,3.4,14,26,40,1.4,65,22,22,34,2,0.7857142857142857,1.2142857142857142,0.9285714285714286,0.5,0.0714285714285714,0.7857142857142857,0.4777777777777778,0.6666666666666666,1.0,0.1888888888888888,0.4924086992203528,0.2979551122194513,9.576059850374063,3.990024937655861,2.1945137157107233,3.3915211970074814,0.199501246882793,2.1945137157107233,-2.76881577776682,0.3993401628942273,-1.0275515585137334,-0.2414666197937082
