Player Name,Team,Conference,Position,Height,Year,source_url,source_method,parse_status,matched_school_name,match_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,DRBPG,ORBPG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct,usg,PC1,PC2,PC3,PC4
"Robinson, Ibrahim",Edinboro,PSAC,Guard,78,Jr.,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,sidearm,stats_parsed_all_players,"Robinson, Ibrahim",all_players_table_extract,"11 Robinson, Ibrahim  11 Robinson, Ibrahim 26 4.0 503 19.3 52 125 0.416 6 32 0.188 21 39 0.538 131 5.0 36 77 113 4.3 31 37 12 14 10 View Bio || 11.0 Robinson, Ibrahim  11 Robinson, Ibrahim 26 4.0 503 52 125 0.416 6 32 0.188 21 39 0.538 131 5.0",26.0,503.0,19.3,52.0,125.0,0.416,6.0,32.0,0.188,21.0,39.0,0.538,131.0,5.0,36.0,77.0,113.0,4.3,31.0,37.0,12.0,14.0,10.0,1.4230769230769231,2.9615384615384617,1.3846153846153846,0.46153846153846156,0.5384615384615384,0.38461538461538464,10.362694300518134,8.911917098445596,2.949382223993623,1.115982463132722,0.7971303308090872,0.9565563969709048,0.44,0.256,3.0833333333333335,0.312,0.460748452447946,,,,,
"Sandhu, Amaan",Edinboro,PSAC,Center,85,Sr.,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,sidearm,stats_parsed_all_players,"Sandhu, Amaan",all_players_table_extract,"23 Sandhu, Amaan  23 Sandhu, Amaan 25 22.0 497 19.9 72 153 0.471 16 54 0.296 36 56 0.643 196 7.8 31 105 136 5.4 89 16 49 7 25 View Bio || 23.0 Sandhu, Amaan  23 Sandhu, Amaan 25 22.0 497 72 153 0.471 16 54 0.296 36 56 0.643 196 7.8",25.0,497.0,19.9,72.0,153.0,0.471,16.0,54.0,0.296,36.0,56.0,0.643,196.0,7.8,31.0,105.0,136.0,5.4,89.0,16.0,49.0,7.0,25.0,0.64,4.2,1.24,1.96,0.28,1.0,15.678391959798995,10.85427135678392,1.2864321608040203,0.5628140703517589,2.0100502512562817,3.939698492462312,0.5228758169934641,0.35294117647058826,0.32653061224489793,0.3660130718954248,0.5516775501013286,,,,,
"Barbee, Ty",Edward Waters,SIAC,F,78,Jr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Barbee, Ty",all_players_table_extract,"10 Barbee, Ty  10 Barbee, Ty 2 0.0 24 12.0 2 4 0.5 1 2 0.5 0 1 0.0 5 2.5 1 6 7 3.5 4 1 1 0 0 View Bio || 10.0 Barbee, Ty  10 Barbee, Ty 2 0.0 24 2 4 0.5 1 2 0.5 0 1 0.0 5 2.5",2.0,24.0,12.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,1.0,0.0,5.0,2.5,1.0,6.0,7.0,3.5,4.0,1.0,1.0,0.0,0.0,0.5,3.0,0.5,0.5,0.0,0.0,8.333333333333334,11.666666666666666,1.6666666666666667,0.0,0.0,1.6666666666666667,0.625,0.5,1.0,0.25,0.563063063063063,,,,,
"Evans , Keshawn",Edward Waters,SIAC,Forward,78,Jr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Evans , Keshawn",all_players_table_extract,"23 Evans , Keshawn 23 Evans , Keshawn 31 31.0 1018 32.8 144 239 0.603 16 49 0.327 138 190 0.726 442 14.3 84 197 281 9.1 73 39 64 57 12 View Bio || 23.0 Evans , Keshawn 23 Evans , Keshawn 31 31.0 1018 144 239 0.603 16 49 0.327 138 190 0.726 442 14.3",31.0,1018.0,32.8,144.0,239.0,0.603,16.0,49.0,0.327,138.0,190.0,0.726,442.0,14.3,84.0,197.0,281.0,9.1,73.0,39.0,64.0,57.0,12.0,1.2580645161290323,6.354838709677419,2.7096774193548385,2.064516129032258,1.8387096774193548,0.3870967741935484,17.439024390243905,11.097560975609756,1.5342250196695517,2.2423288749016526,0.4720692368214005,2.517702596380803,0.6359832635983264,0.20502092050209206,0.609375,0.7949790794979079,0.685058896466212,,,,,
"Floyd, Amari",Edward Waters,SIAC,F,78,Jr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Floyd, Amari",all_players_table_extract,"15 Floyd, Amari 15 Floyd, Amari 6 6.0 192 32.0 38 62 0.613 5 16 0.313 1 2 0.5 82 13.7 11 18 29 4.8 17 13 13 9 3 View Bio || 15.0 Floyd, Amari 15 Floyd, Amari 6 6.0 192 38 62 0.613 5 16 0.313 1 2 0.5 82 13.7",6.0,192.0,32.0,38.0,62.0,0.613,5.0,16.0,0.313,1.0,2.0,0.5,82.0,13.7,11.0,18.0,29.0,4.8,17.0,13.0,13.0,9.0,3.0,2.1666666666666665,3.0,1.8333333333333333,2.1666666666666665,1.5,0.5,17.125,6.0,2.708333333333333,1.875,0.625,2.708333333333333,0.6532258064516129,0.25806451612903225,1.0,0.03225806451612903,0.6520356234096691,,,,,
"Goode, Joshua",Edward Waters,SIAC,Guard,72,R-So.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Goode, Joshua",all_players_table_extract,"04 Goode, Joshua 04 Goode, Joshua 19 9.0 382 20.1 18 73 0.247 6 23 0.261 24 36 0.667 66 3.5 9 31 40 2.1 42 26 33 10 2 View Bio || 4.0 Goode, Joshua 04 Goode, Joshua 19 9.0 382 18 73 0.247 6 23 0.261 24 36 0.667 66 3.5",19.0,382.0,20.1,18.0,73.0,0.247,6.0,23.0,0.261,24.0,36.0,0.667,66.0,3.5,9.0,31.0,40.0,2.1,42.0,26.0,33.0,10.0,2.0,1.368421052631579,1.631578947368421,0.47368421052631576,1.736842105263158,0.5263157894736842,0.10526315789473684,6.965174129353233,4.17910447761194,2.7232259753862267,1.0473946059177794,0.20947892118355588,3.456402199528672,0.2876712328767123,0.3150684931506849,0.7878787878787878,0.4931506849315068,0.3714542998649257,,,,,
"Green , Jahlil",Edward Waters,SIAC,Forward,81,Jr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Green , Jahlil",all_players_table_extract,"12 Green , Jahlil 12 Green , Jahlil 30 0.0 482 16.1 58 149 0.389 0 0 0.0 42 62 0.677 158 5.3 40 55 95 3.2 48 11 25 14 31 View Bio || 12.0 Green , Jahlil 12 Green , Jahlil 30 0.0 482 58 149 0.389 0 0 0.0 42 62 0.677 158 5.3",30.0,482.0,16.1,58.0,149.0,0.389,0.0,0.0,0.0,42.0,62.0,0.677,158.0,5.3,40.0,55.0,95.0,3.2,48.0,11.0,25.0,14.0,31.0,0.36666666666666664,1.8333333333333333,1.3333333333333333,0.8333333333333334,0.4666666666666667,1.0333333333333334,13.167701863354036,7.95031055900621,0.9109730848861283,1.1594202898550725,2.567287784679089,2.070393374741201,0.38926174496644295,0.0,0.44,0.4161073825503356,0.44815066938960746,,,,,
"Guilford , Gabe",Edward Waters,SIAC,Guard,72,R-So.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Guilford , Gabe",all_players_table_extract,"03 Guilford , Gabe  03 Guilford , Gabe 29 14.0 640 22.1 52 149 0.349 25 88 0.284 47 52 0.904 176 6.1 7 32 39 1.3 29 38 39 14 0 View Bio || 3.0 Guilford , Gabe  03 Guilford , Gabe 29 14.0 640 52 149 0.349 25 88 0.284 47 52 0.904 176 6.1",29.0,640.0,22.1,52.0,149.0,0.349,25.0,88.0,0.284,47.0,52.0,0.904,176.0,6.1,7.0,32.0,39.0,1.3,29.0,38.0,39.0,14.0,0.0,1.3103448275862069,1.103448275862069,0.2413793103448276,1.3448275862068966,0.4827586206896552,0.0,11.040723981900452,2.352941176470588,2.3716648463098764,0.8737712591667967,0.0,2.434077079107505,0.43288590604026844,0.5906040268456376,0.9743589743589743,0.348993288590604,0.5119851058878288,,,,,
"Hosten, Myles",Edward Waters,SIAC,Forward,79,So.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Hosten, Myles",all_players_table_extract,"14 Hosten, Myles 14 Hosten, Myles 14 1.0 257 18.4 34 73 0.466 2 15 0.133 11 15 0.733 81 5.8 12 46 58 4.1 17 6 17 6 5 View Bio || 14.0 Hosten, Myles 14 Hosten, Myles 14 1.0 257 34 73 0.466 2 15 0.133 11 15 0.733 81 5.8",14.0,257.0,18.4,34.0,73.0,0.466,2.0,15.0,0.133,11.0,15.0,0.733,81.0,5.8,12.0,46.0,58.0,4.1,17.0,6.0,17.0,6.0,5.0,0.42857142857142855,3.2857142857142856,0.8571428571428571,1.2142857142857142,0.42857142857142855,0.35714285714285715,12.608695652173914,8.913043478260871,0.9316770186335405,0.9316770186335405,0.7763975155279504,2.639751552795031,0.4794520547945205,0.2054794520547945,0.35294117647058826,0.2054794520547945,0.5087939698492463,,,,,
"Huggard-Noel, Cyrus",Edward Waters,SIAC,Forward,79,Sr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Huggard-Noel, Cyrus",all_players_table_extract,"21 Huggard-Noel, Cyrus  21 Huggard-Noel, Cyrus 30 29.0 770 25.7 112 247 0.453 20 59 0.339 53 99 0.535 297 9.9 32 96 128 4.3 94 52 69 26 27 View Bio || 21.0 Huggard-Noel, Cyrus  21 Huggard-Noel, Cyrus 30 29.0 770 112 247 0.453 20 59 0.339 53 99 0.535 297 9.9",30.0,770.0,25.7,112.0,247.0,0.453,20.0,59.0,0.339,53.0,99.0,0.535,297.0,9.9,32.0,96.0,128.0,4.3,94.0,52.0,69.0,26.0,27.0,1.7333333333333334,3.2,1.0666666666666667,2.3,0.8666666666666667,0.9,15.408560311284047,6.692607003891051,2.697795071335928,1.348897535667964,1.4007782101167316,3.5797665369649807,0.4939271255060729,0.2388663967611336,0.7536231884057971,0.4008097165991903,0.5110820484581498,,,,,
"Johnson, Jayvon",Edward Waters,SIAC,Guard,73,Fr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Johnson, Jayvon",all_players_table_extract,"13 Johnson, Jayvon  13 Johnson, Jayvon 27 13.0 689 25.5 76 177 0.429 11 44 0.25 58 78 0.744 221 8.2 27 75 102 3.8 56 65 69 51 7 View Bio || 13.0 Johnson, Jayvon  13 Johnson, Jayvon 27 13.0 689 76 177 0.429 11 44 0.25 58 78 0.744 221 8.2",27.0,689.0,25.5,76.0,177.0,0.429,11.0,44.0,0.25,58.0,78.0,0.744,221.0,8.2,27.0,75.0,102.0,3.8,56.0,65.0,69.0,51.0,7.0,2.4074074074074074,2.7777777777777777,1.0,2.5555555555555554,1.8888888888888888,0.25925925925925924,12.862745098039216,5.96078431372549,3.7763253449527965,2.9629629629629632,0.40668119099491645,4.008714596949891,0.4604519774011299,0.24858757062146894,0.9420289855072463,0.4406779661016949,0.522903653227333,,,,,
"McCoy, X'Zavion",Edward Waters,SIAC,G,73,So.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"McCoy, X'Zavion",all_players_table_extract,"00 McCoy, X'Zavion  00 McCoy, X'Zavion 2 0.0 36 18.0 2 7 0.286 1 2 0.5 3 5 0.6 8 4.0 0 0 0 0.0 1 3 2 3 0 View Bio || 0.0 McCoy, X'Zavion  00 McCoy, X'Zavion 2 0.0 36 2 7 0.286 1 2 0.5 3 5 0.6 8 4.0",2.0,36.0,18.0,2.0,7.0,0.286,1.0,2.0,0.5,3.0,5.0,0.6,8.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.5,0.0,0.0,1.0,1.5,0.0,8.88888888888889,0.0,3.3333333333333335,3.3333333333333335,0.0,2.2222222222222223,0.35714285714285715,0.2857142857142857,1.5,0.7142857142857143,0.4347826086956522,,,,,
"Nelson, Jaelen",Edward Waters,SIAC,Guard,76,So.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Nelson, Jaelen",all_players_table_extract,"24 Nelson, Jaelen 24 Nelson, Jaelen 31 31.0 932 30.1 122 303 0.403 50 146 0.342 53 72 0.736 347 11.2 19 100 119 3.8 46 53 70 33 13 View Bio || 24.0 Nelson, Jaelen 24 Nelson, Jaelen 31 31.0 932 122 303 0.403 50 146 0.342 53 72 0.736 347 11.2",31.0,932.0,30.1,122.0,303.0,0.403,50.0,146.0,0.342,53.0,72.0,0.736,347.0,11.2,19.0,100.0,119.0,3.8,46.0,53.0,70.0,33.0,13.0,1.7096774193548387,3.225806451612903,0.6129032258064516,2.2580645161290325,1.064516129032258,0.41935483870967744,14.883720930232558,5.049833887043189,2.2719965705712144,1.4146393741292465,0.557282177687279,3.000750187546887,0.48514851485148514,0.48184818481848185,0.7571428571428571,0.2376237623762376,0.5184056412095136,,,,,
"Oates, Cameran",Edward Waters,SIAC,G,70,Jr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Oates, Cameran",all_players_table_extract,"02 Oates, Cameran 02 Oates, Cameran 3 2.0 73 24.3 8 23 0.348 1 6 0.167 5 7 0.714 22 7.3 3 5 8 2.7 1 9 8 3 0 View Bio || 2.0 Oates, Cameran 02 Oates, Cameran 3 2.0 73 8 23 0.348 1 6 0.167 5 7 0.714 22 7.3",3.0,73.0,24.3,8.0,23.0,0.348,1.0,6.0,0.167,5.0,7.0,0.714,22.0,7.3,3.0,5.0,8.0,2.7,1.0,9.0,8.0,3.0,0.0,3.0,1.6666666666666667,1.0,2.6666666666666665,1.0,0.0,12.016460905349794,4.444444444444445,4.938271604938271,1.646090534979424,0.0,4.38957475994513,0.3695652173913043,0.2608695652173913,1.125,0.30434782608695654,0.4217791411042945,,,,,
"Phillips , Amayoa'ah",Edward Waters,SIAC,Guard,74,Sr.,https://ewutigerpride.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Phillips , Amayoa'ah",all_players_table_extract,"05 Phillips , Amayoa'ah  05 Phillips , Amayoa'ah 25 17.0 543 21.7 61 151 0.404 9 34 0.265 28 45 0.622 159 6.4 22 44 66 2.6 54 36 53 29 0 View Bio || 5.0 Phillips , Amayoa'ah  05 Phillips , Amayoa'ah 25 17.0 543 61 151 0.404 9 34 0.265 28 45 0.622 159 6.4",25.0,543.0,21.7,61.0,151.0,0.404,9.0,34.0,0.265,28.0,45.0,0.622,159.0,6.4,22.0,44.0,66.0,2.6,54.0,36.0,53.0,29.0,0.0,1.44,1.76,0.88,2.12,1.16,0.0,11.797235023041475,4.7926267281106,2.6543778801843314,2.1382488479262673,0.0,3.9078341013824893,0.4337748344370861,0.2251655629139073,0.6792452830188679,0.2980132450331126,0.4654566744730679,,,,,
"Coleman, Kuron",Elizabeth City State,CIAA,Guard,76,Jr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Coleman, Kuron",all_players_table_extract,"31 Coleman, Kuron  31 Coleman, Kuron 2 0.0 22 11.0 1 5 0.2 0 3 0.0 1 2 0.5 3 1.5 1 2 3 1.5 3 0 0 1 0 View Bio || 31.0 Coleman, Kuron  31 Coleman, Kuron 2 0.0 22 1 5 0.2 0 3 0.0 1 2 0.5 3 1.5",2.0,22.0,11.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,3.0,1.5,1.0,2.0,3.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,5.454545454545454,5.454545454545454,0.0,1.8181818181818181,0.0,0.0,0.2,0.6,0.0,0.4,0.25510204081632654,,,,,
"Djami-Tchoula, Anthony",Elizabeth City State,CIAA,Forward,79,Jr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Djami-Tchoula, Anthony",all_players_table_extract,"34 Djami-Tchoula, Anthony  34 Djami-Tchoula, Anthony 23 5.0 295 12.8 31 56 0.554 0 0 0.0 14 29 0.483 76 3.3 30 32 62 2.7 34 5 22 5 12 View Bio || 34.0 Djami-Tchoula, Anthony  34 Djami-Tchoula, Anthony 23 5.0 295 31 56 0.554 0 0 0.0 14 29 0.483 76 3.3",23.0,295.0,12.8,31.0,56.0,0.554,0.0,0.0,0.0,14.0,29.0,0.483,76.0,3.3,30.0,32.0,62.0,2.7,34.0,5.0,22.0,5.0,12.0,0.21739130434782608,1.391304347826087,1.3043478260869565,0.9565217391304348,0.21739130434782608,0.5217391304347826,10.3125,8.4375,0.6793478260869564,0.6793478260869564,1.6304347826086956,2.9891304347826084,0.5535714285714286,0.0,0.22727272727272727,0.5178571428571429,0.5526468877254217,,,,,
"Flamer, Donovan",Elizabeth City State,CIAA,Forward,81,Fr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Flamer, Donovan",all_players_table_extract,"44 Flamer, Donovan  44 Flamer, Donovan 24 19.0 603 25.1 93 183 0.508 3 15 0.2 55 76 0.724 244 10.2 49 83 132 5.5 56 11 31 11 60 View Bio || 44.0 Flamer, Donovan  44 Flamer, Donovan 24 19.0 603 93 183 0.508 3 15 0.2 55 76 0.724 244 10.2",24.0,603.0,25.1,93.0,183.0,0.508,3.0,15.0,0.2,55.0,76.0,0.724,244.0,10.2,49.0,83.0,132.0,5.5,56.0,11.0,31.0,11.0,60.0,0.4583333333333333,3.4583333333333335,2.0416666666666665,1.2916666666666667,0.4583333333333333,2.5,16.254980079681275,8.764940239043824,0.7304116865869853,0.7304116865869853,3.98406374501992,2.058432934926959,0.5163934426229508,0.08196721311475409,0.3548387096774194,0.41530054644808745,0.563666605063759,,,,,
"Harris, Jaquantae",Elizabeth City State,CIAA,Guard,73,Sr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Harris, Jaquantae",all_players_table_extract,"11 Harris, Jaquantae  11 Harris, Jaquantae 21 16.0 550 26.2 88 206 0.427 24 60 0.4 54 63 0.857 254 12.1 12 55 67 3.2 37 37 50 30 2 View Bio || 11.0 Harris, Jaquantae  11 Harris, Jaquantae 21 16.0 550 88 206 0.427 24 60 0.4 54 63 0.857 254 12.1",21.0,550.0,26.2,88.0,206.0,0.427,24.0,60.0,0.4,54.0,63.0,0.857,254.0,12.1,12.0,55.0,67.0,3.2,37.0,37.0,50.0,30.0,2.0,1.7619047619047619,2.619047619047619,0.5714285714285714,2.380952380952381,1.4285714285714286,0.09523809523809523,18.473282442748094,4.885496183206107,2.689930934205744,2.181025081788441,0.14540167211922936,3.6350418029807345,0.4854368932038835,0.2912621359223301,0.74,0.3058252427184466,0.5433852473044669,,,,,
"McCord, CJ",Elizabeth City State,CIAA,Forward,77,Jr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"McCord, CJ",all_players_table_extract,"35 McCord, CJ  35 McCord, CJ 16 1.0 169 10.6 18 56 0.321 10 31 0.323 10 16 0.625 56 3.5 8 9 17 1.1 18 4 7 3 1 View Bio || 35.0 McCord, CJ  35 McCord, CJ 16 1.0 169 18 56 0.321 10 31 0.323 10 16 0.625 56 3.5",16.0,169.0,10.6,18.0,56.0,0.321,10.0,31.0,0.323,10.0,16.0,0.625,56.0,3.5,8.0,9.0,17.0,1.1,18.0,4.0,7.0,3.0,1.0,0.25,0.5625,0.5,0.4375,0.1875,0.0625,13.20754716981132,4.150943396226415,0.9433962264150944,0.7075471698113208,0.2358490566037736,1.650943396226415,0.4107142857142857,0.5535714285714286,0.5714285714285714,0.2857142857142857,0.44416243654822335,,,,,
"Miller, Kenneth",Elizabeth City State,CIAA,Guard,77,Fr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Miller, Kenneth",all_players_table_extract,"13 Miller, Kenneth  13 Miller, Kenneth 24 12.0 332 13.8 26 61 0.426 4 6 0.667 16 25 0.64 72 3.0 19 20 39 1.6 36 18 21 18 2 View Bio || 13.0 Miller, Kenneth  13 Miller, Kenneth 24 12.0 332 26 61 0.426 4 6 0.667 16 25 0.64 72 3.0",24.0,332.0,13.8,26.0,61.0,0.426,4.0,6.0,0.667,16.0,25.0,0.64,72.0,3.0,19.0,20.0,39.0,1.6,36.0,18.0,21.0,18.0,2.0,0.75,0.8333333333333334,0.7916666666666666,0.875,0.75,0.08333333333333333,8.695652173913043,4.63768115942029,2.1739130434782608,2.1739130434782608,0.24154589371980673,2.5362318840579707,0.45901639344262296,0.09836065573770492,0.8571428571428571,0.4098360655737705,0.5,,,,,
"Nixon, Daniel",Elizabeth City State,CIAA,Forward,79,Sr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Nixon, Daniel",all_players_table_extract,"23 Nixon, Daniel 23 Nixon, Daniel 13 4.0 183 14.1 20 49 0.408 6 20 0.3 13 20 0.65 59 4.5 10 18 28 2.2 21 1 5 3 2 View Bio || 23.0 Nixon, Daniel 23 Nixon, Daniel 13 4.0 183 20 49 0.408 6 20 0.3 13 20 0.65 59 4.5",13.0,183.0,14.1,20.0,49.0,0.408,6.0,20.0,0.3,13.0,20.0,0.65,59.0,4.5,10.0,18.0,28.0,2.2,21.0,1.0,5.0,3.0,2.0,0.07692307692307693,1.3846153846153846,0.7692307692307693,0.38461538461538464,0.23076923076923078,0.15384615384615385,12.76595744680851,6.24113475177305,0.21822149481723951,0.6546644844517185,0.43644298963447903,1.0911074740861975,0.46938775510204084,0.40816326530612246,0.2,0.40816326530612246,0.5103806228373703,,,,,
"Smith, Trevor",Elizabeth City State,CIAA,Guard,72,Jr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Smith, Trevor",all_players_table_extract,"02 Smith, Trevor  02 Smith, Trevor 23 19.0 678 29.5 88 265 0.332 40 139 0.288 46 65 0.708 262 11.4 16 63 79 3.4 35 68 49 31 4 View Bio || 2.0 Smith, Trevor  02 Smith, Trevor 23 19.0 678 88 265 0.332 40 139 0.288 46 65 0.708 262 11.4",23.0,678.0,29.5,88.0,265.0,0.332,40.0,139.0,0.288,46.0,65.0,0.708,262.0,11.4,16.0,63.0,79.0,3.4,35.0,68.0,49.0,31.0,4.0,2.9565217391304346,2.739130434782609,0.6956521739130435,2.130434782608696,1.3478260869565217,0.17391304347826086,15.457627118644067,4.610169491525424,4.008843036109064,1.8275607958732498,0.23581429624170966,2.8887251289609432,0.4075471698113208,0.5245283018867924,1.3877551020408163,0.24528301886792453,0.4461852861035422,,,,,
"Staten, Khyrie",Elizabeth City State,CIAA,Guard,73,Sr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Staten, Khyrie",all_players_table_extract,"05 Staten, Khyrie  05 Staten, Khyrie 15 1.0 150 10.0 17 59 0.288 4 22 0.182 6 15 0.4 44 2.9 3 12 15 1.0 12 9 17 8 0 View Bio || 5.0 Staten, Khyrie  05 Staten, Khyrie 15 1.0 150 17 59 0.288 4 22 0.182 6 15 0.4 44 2.9",15.0,150.0,10.0,17.0,59.0,0.288,4.0,22.0,0.182,6.0,15.0,0.4,44.0,2.9,3.0,12.0,15.0,1.0,12.0,9.0,17.0,8.0,0.0,0.6,0.8,0.2,1.1333333333333333,0.5333333333333333,0.0,11.6,4.0,2.4,2.1333333333333333,0.0,4.533333333333333,0.3220338983050847,0.3728813559322034,0.5294117647058824,0.2542372881355932,0.3353658536585366,,,,,
"Thompson, Joseph",Elizabeth City State,CIAA,Guard,75,Sr.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Thompson, Joseph",all_players_table_extract,"24 Thompson, Joseph  24 Thompson, Joseph 20 9.0 284 14.2 19 54 0.352 5 19 0.263 7 12 0.583 50 2.5 3 34 37 1.9 23 6 8 10 0 View Bio || 24.0 Thompson, Joseph  24 Thompson, Joseph 20 9.0 284 19 54 0.352 5 19 0.263 7 12 0.583 50 2.5",20.0,284.0,14.2,19.0,54.0,0.352,5.0,19.0,0.263,7.0,12.0,0.583,50.0,2.5,3.0,34.0,37.0,1.9,23.0,6.0,8.0,10.0,0.0,0.3,1.7,0.15,0.4,0.5,0.0,7.042253521126761,5.352112676056338,0.8450704225352114,1.4084507042253522,0.0,1.1267605633802817,0.39814814814814814,0.35185185185185186,0.75,0.2222222222222222,0.4217273954116059,,,,,
"Thorbs, Terence",Elizabeth City State,CIAA,Forward,78,So.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Thorbs, Terence",all_players_table_extract,"01 Thorbs, Terence  01 Thorbs, Terence 24 18.0 546 22.8 41 97 0.423 1 8 0.125 39 73 0.534 122 5.1 21 66 87 3.6 49 17 29 12 0 View Bio || 1.0 Thorbs, Terence  01 Thorbs, Terence 24 18.0 546 41 97 0.423 1 8 0.125 39 73 0.534 122 5.1",24.0,546.0,22.8,41.0,97.0,0.423,1.0,8.0,0.125,39.0,73.0,0.534,122.0,5.1,21.0,66.0,87.0,3.6,49.0,17.0,29.0,12.0,0.0,0.7083333333333334,2.75,0.875,1.2083333333333333,0.5,0.0,8.947368421052632,6.315789473684211,1.2426900584795322,0.8771929824561403,0.0,2.1198830409356724,0.42783505154639173,0.08247422680412371,0.5862068965517241,0.7525773195876289,0.47242874845105326,,,,,
"Wheeler, Braylon",Elizabeth City State,CIAA,Guard,70,So.,https://ecsuvikings.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Wheeler, Braylon",all_players_table_extract,"21 Wheeler, Braylon  21 Wheeler, Braylon 24 14.0 603 25.1 40 111 0.36 16 45 0.356 32 41 0.78 128 5.3 9 54 63 2.6 31 58 25 21 2 View Bio || 21.0 Wheeler, Braylon  21 Wheeler, Braylon 24 14.0 603 40 111 0.36 16 45 0.356 32 41 0.78 128 5.3",24.0,603.0,25.1,40.0,111.0,0.36,16.0,45.0,0.356,32.0,41.0,0.78,128.0,5.3,9.0,54.0,63.0,2.6,31.0,58.0,25.0,21.0,2.0,2.4166666666666665,2.25,0.375,1.0416666666666667,0.875,0.08333333333333333,8.44621513944223,4.143426294820717,3.851261620185922,1.394422310756972,0.13280212483399734,1.6600265604249669,0.43243243243243246,0.40540540540540543,2.32,0.36936936936936937,0.4959702417854929,,,,,
"Barr, Dawson",Embry–Riddle,Sunshine State,Guard,76,R-So.,https://erauathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Barr, Dawson",all_players_table_extract,"00 Barr, Dawson  00 Barr, Dawson 27 25.0 741 27.4 133 290 0.459 71 162 0.438 25 36 0.694 362 13.4 29 98 127 4.7 53 31 45 27 8 View Bio || 0.0 Barr, Dawson  00 Barr, Dawson 27 25.0 741 133 290 0.459 71 162 0.438 25 36 0.694 362 13.4",27.0,741.0,27.4,133.0,290.0,0.459,71.0,162.0,0.438,25.0,36.0,0.694,362.0,13.4,29.0,98.0,127.0,4.7,53.0,31.0,45.0,27.0,8.0,1.1481481481481481,3.6296296296296298,1.0740740740740742,1.6666666666666667,1.0,0.2962962962962963,19.56204379562044,6.861313868613139,1.6761286834279534,1.4598540145985401,0.4325493376588267,2.4330900243309004,0.5810344827586207,0.5586206896551724,0.6888888888888889,0.12413793103448276,0.5918127125294272,,,,,
